school_year,dpi_true_id,lat,long,school_name,accurate_agency_type,grade_band,school_enrollment,ELA,Mathematics,dpi_rating,dpi_score,sch_ach,sch_growth,per_ed,per_swd,per_lep,per_b_aa,per_hisp_lat,address,phone_number,website_url,email,milwaukee_indicator,overall_score,overall_rating,rc_link,growth_rating
2024-25,3430_0120,44.222076006337,-88.440382000264,Gegan Elementary,Traditional Public School,K-5,258,0.325,0.386,Exceeds Expectations,77.9,53,84.1,0.705,0.283,0.093,0.174,0.167,"675 W Airport Rd, Menasha, WI 54952",920-967-1360,www.mjsd.k12.wi.us,cutlere@mjsd.k12.wi.us,0,71.7,Exceeds Expectations,https://cityforwardcollective.github.io/wi_report_cards/report_cards/Menasha Joint/Gegan Elementary School Report Card 2024-25.pdf,Well Above Average Growth
2024-25,4060_0130,43.099303018814,-88.489320999239,Oconomowoc High,Traditional Public School,9-12,1591,0.588,0.658,Exceeds Expectations,72.4,74.9,62.2,0.162,0.101,0.013,0.013,0.072,"641 E Forest St, Oconomowoc, WI 53066",262-560-3100,www.oasd.k12.wi.us,curtisj@oasd.org,0,71.7,Exceeds Expectations,https://cityforwardcollective.github.io/wi_report_cards/report_cards/Oconomowoc Area/Oconomowoc High School Report Card 2024-25.pdf,Below Average Growth
2024-25,5271_0440,43.748067018459,-87.714541958512,George D Warriner High School for Personalized Learning,Traditional Public School,9-12,123,0.455,0.33,Exceeds Expectations,72.3,54.1,64.1,0.545,0.163,0.049,0.024,0.211,"830 Virginia Avenue, Sheboygan, WI 53081",920-459-0945,www.sheboygan.k12.wi.us,jduff@sasd.net,NA,71.7,Exceeds Expectations,https://cityforwardcollective.github.io/wi_report_cards/report_cards/Sheboygan Area/George D Warriner High School for Personalized Learning School Report Card 2024-25.pdf,Average Growth
2024-25,5757_0040,45.453635996884,-90.994976959655,Flambeau High,Traditional Public School,9-12,129,0.495,0.416,Exceeds Expectations,73.4,59.1,76.5,0.519,0.14,0,0.016,0.023,"N4540 County Road I, Tony, WI 54563",715-532-5559,www.flambeau.k12.wi.us,sheri.kopka@flambeauschools.org,0,71.7,Exceeds Expectations,https://cityforwardcollective.github.io/wi_report_cards/report_cards/Flambeau/Flambeau High School Report Card 2024-25.pdf,Above Average Growth
2024-25,6713_0100,43.662439004361,-90.223049023293,Wonewoc-Center Junior High,Traditional Public School,6-8,68,0.567,0.373,Exceeds Expectations,71.3,65.7,63.2,0.603,0.103,0.015,0,0.015,"101 School Rd, Wonewoc, WI 53968",608-464-3165,www.wc.k12.wi.us,milljac@wc.k12.wi.us,0,71.7,Exceeds Expectations,https://cityforwardcollective.github.io/wi_report_cards/report_cards/Wonewoc-Union Center/Wonewoc-Center Junior High School Report Card 2024-25.pdf,Average Growth
2024-25,0602_0021,44.740452000285,-88.451630011411,Bonduel Middle,Traditional Public School,6-8,212,0.469,0.531,Exceeds Expectations,71.5,68.8,62.2,0.425,0.165,0.038,0.014,0.075,"400 W Green Bay St, Bonduel, WI 54107",715-758-4850,www.bonduel.k12.wi.us,warderi@bonduel.k12.wi.us,0,71.8,Exceeds Expectations,https://cityforwardcollective.github.io/wi_report_cards/report_cards/Bonduel/Bonduel Middle School Report Card 2024-25.pdf,Below Average Growth
2024-25,1582_0040,45.437491990364,-89.183770981237,Elcho High,Traditional Public School,9-12,68,0.449,0.449,Exceeds Expectations,72.5,58.1,81.2,0.412,0.118,0,0,0.015,"N11268 Antigo St, Elcho, WI 54428",715-275-3707,www.elcho.k12.wi.us,pzutavern@elchoschool.org,0,71.8,Exceeds Expectations,https://cityforwardcollective.github.io/wi_report_cards/report_cards/Elcho/Elcho High School Report Card 2024-25.pdf,Well Above Average Growth
2024-25,1953_0060,44.384464986801,-88.292738966780007,Freedom High,Traditional Public School,9-12,510,0.542,0.521,Meets Expectations,70.2,65.9,69.8,0.129,0.112,0.002,0.002,0.029,"N4021 County Road E, Freedom, WI 54130",920-788-7940,www.freedomschools.k12.wi.us,kerickson@freedomschools.k12.wi.us,0,71.8,Exceeds Expectations,https://cityforwardcollective.github.io/wi_report_cards/report_cards/Freedom Area/Freedom High School Report Card 2024-25.pdf,Average Growth
2024-25,2415_0100,44.845401013664,-88.782980976991,Gresham Elementary,Traditional Public School,K-5,132,0.446,0.607,Exceeds Expectations,72.2,62.8,65.1,0.598,0.189,0.008,0,0.076,"501 Schabow St, Gresham, WI 54128",715-787-3211,www.gresham.k12.wi.us,haffnen@gresham.k12.wi.us,0,71.8,Exceeds Expectations,https://cityforwardcollective.github.io/wi_report_cards/report_cards/Gresham/Gresham Elementary School Report Card 2024-25.pdf,Average Growth
2024-25,2744_0025,43.402895007004,-88.71609003689,Dodgeland Middle,Traditional Public School,6-8,140,0.492,0.577,Exceeds Expectations,72.4,67.4,73.6,0.5,0.171,0.036,0.014,0.114,"401 S Western Ave, Juneau, WI 53039",920-386-4404,www.dodgeland.k12.wi.us,gischia@dodgeland.k12.wi.us,0,71.8,Exceeds Expectations,https://cityforwardcollective.github.io/wi_report_cards/report_cards/Dodgeland/Dodgeland Middle School Report Card 2024-25.pdf,Above Average Growth
2024-25,3269_0105,43.075761982741,-89.482136978527,Crestwood Elementary,Traditional Public School,K-5,293,0.658,0.684,Exceeds Expectations,72.4,78.8,70.8,0.242,0.123,0.082,0.109,0.14,"5930 Old Sauk Rd, Madison, WI 53705",608-204-1120,https://crestwood.madison.k12.wi.us/,crestwood@madison.k12.wi.us,0,71.8,Exceeds Expectations,https://cityforwardcollective.github.io/wi_report_cards/report_cards/Madison Metropolitan/Crestwood Elementary School Report Card 2024-25.pdf,Above Average Growth
2024-25,3871_0410,44.000420013443,-90.074079972726,N-Gage Academy,Traditional Public School,6-12,32,0.429,0.429,Exceeds Expectations,72.4,64.5,67.9,0.5,0.156,0,0,0,"1801 S Main St, Necedah, WI 54646",608-565-2256,www.necedahschools.org/schools/charter/n-gage-academy---secondary.cfm,info@necedahngage.org,NA,71.8,Exceeds Expectations,https://cityforwardcollective.github.io/wi_report_cards/report_cards/Necedah Area/N-Gage Academy School Report Card 2024-25.pdf,Average Growth
2024-25,4970_0140,44.914422717370996,-89.573320853325,Odyssey Elementary,Traditional Public School,K-5,64,0.484,0.484,Exceeds Expectations,71.8,66.4,NA,0.234,0.172,0.063,0,0.063,"4704 Camp Phillips Rd, Weston, WI 54476",715-359-4221,www.dce.k12.wi.us,gilehman@dce.k12.wi.us,0,71.8,Exceeds Expectations,https://cityforwardcollective.github.io/wi_report_cards/report_cards/D C Everest Area/Odyssey Elementary School Report Card 2024-25.pdf,No Growth Rating
2024-25,5663_0300,46.70643300596,-92.069081977042,Great Lakes Elementary,Traditional Public School,K-5,348,0.648,0.525,Meets Expectations,70.7,74.6,57.5,0.448,0.21,0.009,0.006,0.049,"129 N 28th St E, Superior, WI 54880",715-395-8500,www.superior.k12.wi.us,ryan.haroldson@superior.k12.wi.us,0,71.8,Exceeds Expectations,https://cityforwardcollective.github.io/wi_report_cards/report_cards/Superior/Great Lakes Elementary School Report Card 2024-25.pdf,Below Average Growth
2024-25,6328_0130,44.439579017665,-88.091510007201,West De Pere Intermediate School,Traditional Public School,K-5,561,0.633,0.593,Exceeds Expectations,72.1,72.6,56.5,0.241,0.1,0.029,0.018,0.068,"901 S Ninth St, De Pere, WI 54115",920-425-1901,http://wdpsd.com/schools/intermediate,smarsden@wdpsd.com,0,71.8,Exceeds Expectations,https://cityforwardcollective.github.io/wi_report_cards/report_cards/West De Pere/West De Pere Intermediate School School Report Card 2024-25.pdf,Below Average Growth
2024-25,0000_0700,44.317963008917,-88.39333697613,Fox Valley Lutheran High School,Private School,9-12,773,0.748,0.456,Exceeds Expectations,76.2,82.4,53.7,0.071,0.047,0,0.008,0.043,"5300 N Meade St, Appleton, WI 54913",920-739-4441,www.fvlhs.org,anolte@fvlhs.org,0,71.9,Exceeds Expectations,https://cityforwardcollective.github.io/wi_report_cards/report_cards/Appleton Private/Fox Valley Lutheran High School All Students School Report Card 2024-25.pdf,Well Below Average Growth
2024-25,1218_0060,45.571789659961,-88.926513130001,Crandon High,Traditional Public School,9-12,226,0.309,0.364,Exceeds Expectations,71.8,52.1,80.3,0.35,0.204,0,0.004,0.04,"9750 US Highway 8 W, Crandon, WI 54520",715-478-6125,www.sdofcrandon.com,jaegejos@sdofcrandon.com,0,71.9,Exceeds Expectations,https://cityforwardcollective.github.io/wi_report_cards/report_cards/Crandon/Crandon High School Report Card 2024-25.pdf,Well Above Average Growth
2024-25,2289_0160,44.545305997387,-87.905208965719,Red Smith K-8,Traditional Public School,K-8,924,0.592,0.632,Exceeds Expectations,72,71.7,68.9,0.31,0.121,0.053,0.034,0.146,"2765 Sussex St, Green Bay, WI 54311",920-391-2425,www.gbaps.org,wjbirkholz@gbaps.org,0,71.9,Exceeds Expectations,https://cityforwardcollective.github.io/wi_report_cards/report_cards/Green Bay Area Public/Red Smith K-8 School Report Card 2024-25.pdf,Average Growth
2024-25,2814_0100,44.45363613803,-87.516852291231,Kewaunee High,Traditional Public School,9-12,284,0.427,0.573,Meets Expectations,70.9,61.1,72.7,0.331,0.169,0.053,0.007,0.123,"911 3rd St, Kewaunee, WI 54216",920-388-2951,www.kewaunee.k12.wi.us,lhudson@kewaunee.12.wi.us,0,71.9,Exceeds Expectations,https://cityforwardcollective.github.io/wi_report_cards/report_cards/Kewaunee/Kewaunee High School Report Card 2024-25.pdf,Above Average Growth
2024-25,5754_0220,45.476669005806,-89.709672960318,Tomahawk Middle,Traditional Public School,6-8,259,0.502,0.506,Exceeds Expectations,71.3,67.1,60.3,0.483,0.147,0.012,0.008,0.027,"1048 E Kings Rd, Tomahawk, WI 54487",715-453-5371,www.tomahawk.k12.wi.us,bolders@myhatchets.org,0,71.9,Exceeds Expectations,https://cityforwardcollective.github.io/wi_report_cards/report_cards/Tomahawk/Tomahawk Middle School Report Card 2024-25.pdf,Below Average Growth
2024-25,5824_0080,44.176936985076,-87.557435001972,Two Rivers High,Traditional Public School,9-12,471,0.408,0.411,Exceeds Expectations,71.1,55.3,78.4,0.331,0.119,0.023,0.021,0.085,"4519 Lincoln Ave, Two Rivers, WI 54241",920-793-2291,www.trschools.k12.wi.us,timothy.engh@trschools.k12.wi.us,0,71.9,Exceeds Expectations,https://cityforwardcollective.github.io/wi_report_cards/report_cards/Two Rivers Public/Two Rivers High School Report Card 2024-25.pdf,Above Average Growth
2024-25,6027_0020,46.674039003753,-90.897678989404,Washburn Middle,Traditional Public School,6-8,80,0.608,0.568,Exceeds Expectations,72.1,71.3,75.5,0.425,0.113,0,0,0.013,"305 W 4th St, Washburn, WI 54891",715-373-6199,www.washburn.k12.wi.us,aberndt@washburn.k12.wi.us,0,71.9,Exceeds Expectations,https://cityforwardcollective.github.io/wi_report_cards/report_cards/Washburn/Washburn Middle School Report Card 2024-25.pdf,Above Average Growth
2024-25,6181_0060,43.181395001328,-89.456448037856,Waunakee Middle,Traditional Public School,6-8,667,0.721,0.726,Exceeds Expectations,76.9,86.9,53.7,0.126,0.106,0.034,0.025,0.091,"1001 South St, Waunakee, WI 53597",608-849-2060,www.waunakee.k12.wi.us,marcypetersfelice@waunakee.k12.wi.us,0,71.9,Exceeds Expectations,https://cityforwardcollective.github.io/wi_report_cards/report_cards/Waunakee Community/Waunakee Middle School Report Card 2024-25.pdf,Well Below Average Growth
2024-25,0000_7092,44.504977300837,-88.008449174755,Saint Paul Lutheran School,Private School,K-8,51,0.312,0.438,Exceeds Expectations,72,67.2,NA,0.667,0,0.118,0.02,0.294,"533 S Webster Ave, Green Bay, WI 54301",920-435-8468,www.stpaulgreenbay.com,office@stpaulgreenbay.com,0,72,Exceeds Expectations,https://cityforwardcollective.github.io/wi_report_cards/report_cards/Green Bay Private/Saint Paul Lutheran School Choice Students School Report Card 2024-25.pdf,No Growth Rating
2024-25,2525_0100,43.310525009088,-88.513162987546,Honor Elementary,Traditional Public School,K-5,186,0.596,0.649,Exceeds Expectations,73.6,70,62.2,0.151,0.156,0,0,0.032,"201 Center St, Neosho, WI 53059",920-625-3531,www.hnrschools.org,cnesemann@hnrschools.org,0,72,Exceeds Expectations,https://cityforwardcollective.github.io/wi_report_cards/report_cards/Herman-Neosho-Rubicon/Honor Elementary School Report Card 2024-25.pdf,Below Average Growth
2024-25,3619_0257,42.96523900375,-87.938353022532,Lowell International Elementary,Traditional Public School,K-5,209,0.417,0.5,Exceeds Expectations,75.1,63,78.4,0.804,0.206,0.225,0.201,0.464,"4360 S 20th St, Milwaukee, WI 53221",414-304-6600,www.milwaukee.k12.wi.us,257@milwaukee.k12.wi.us,1,72,Exceeds Expectations,https://cityforwardcollective.github.io/wi_report_cards/report_cards/Milwaukee/Lowell International Elementary School Report Card 2024-25.pdf,Above Average Growth
2024-25,3822_0060,42.873448991623,-88.347851991815,Mukwonago High,Traditional Public School,9-12,1604,0.681,0.661,Exceeds Expectations,74.3,77.3,56.5,0.126,0.084,0.005,0.004,0.067,"605 W Veterans Way, Mukwonago, WI 53149",262-363-6200,https://mhs.masd.k12.wi.us/,bluest@masd.k12.wi.us,0,72,Exceeds Expectations,https://cityforwardcollective.github.io/wi_report_cards/report_cards/Mukwonago/Mukwonago High School Report Card 2024-25.pdf,Below Average Growth
2024-25,4368_0040,44.442692014595,-90.131194009507,Pittsville High,Traditional Public School,9-12,175,0.48,0.52,Meets Expectations,70.9,63,68.9,0.326,0.109,0.011,0,0.046,"5407 First Ave, Pittsville, WI 54466",715-884-6412,www.pittsville.k12.wi.us,varshtay@pittsville.k12.wi.us,0,72,Exceeds Expectations,https://cityforwardcollective.github.io/wi_report_cards/report_cards/Pittsville/Pittsville High School Report Card 2024-25.pdf,Average Growth
2024-25,4501_0100,43.593761000593,-89.558515981565,Lewiston Elementary,Traditional Public School,K-5,84,0.457,0.587,Exceeds Expectations,73,71.7,59.4,0.262,0.131,0.012,0,0.036,"W11195 State Road 127, Portage, WI 53901",608-742-2524,https://www.portage.k12.wi.us/schools/lewiston/,vanderschaafc@portage.k12.wi.us,0,72,Exceeds Expectations,https://cityforwardcollective.github.io/wi_report_cards/report_cards/Portage Community/Lewiston Elementary School Report Card 2024-25.pdf,Below Average Growth
2024-25,4760_0020,44.148223015549,-87.95244300177,Reedsville Elementary,Traditional Public School,K-5,320,0.642,0.619,Exceeds Expectations,71.5,73,61.3,0.422,0.203,0.084,0.006,0.122,"350 Park St, Reedsville, WI 54230",920-754-4341,www.reedsville.k12.wi.us,amiller@reedsville.k12.wi.us,0,72,Exceeds Expectations,https://cityforwardcollective.github.io/wi_report_cards/report_cards/Reedsville/Reedsville Elementary School Report Card 2024-25.pdf,Below Average Growth
2024-25,0000_1048,43.053190020403,-87.897125039202,Tamarack Waldorf School,Private School,K-8,177,0.258,0.093,Exceeds Expectations,77.3,61,77.3,0.898,0.006,0,0.203,0.254,"1150 E Brady St, Milwaukee, WI 53202",414-277-0009,www.tamarackwaldorf.org,office@tamarackwaldorf.org,1,72.1,Exceeds Expectations,https://cityforwardcollective.github.io/wi_report_cards/report_cards/Milwaukee Private/Tamarack Waldorf School Choice Students School Report Card 2024-25.pdf,Above Average Growth
2024-25,3955_0100,44.271346006669,-88.767201960444,Readfield Elementary,Traditional Public School,K-5,121,0.548,0.762,Exceeds Expectations,75.2,75.3,57.5,0.174,0.157,0,0,0.025,"E9177 State Highway 96, Readfield, WI 54969",920-250-6590,www.newlondon.k12.wi.us,kgrable@newlondon.k12.wi.us,0,72.1,Exceeds Expectations,https://cityforwardcollective.github.io/wi_report_cards/report_cards/New London/Readfield Elementary School Report Card 2024-25.pdf,Below Average Growth
2024-25,8003_8137,43.020457012123,-87.918001007251,United Community Center Acosta Middle School,Public Charter School,6-8,188,0.326,0.354,Exceeds Expectations,79.7,51.6,89.8,0.803,0.101,0.324,0.005,0.989,"1038 S 6th Street, Milwaukee, WI 53204",414-647-2518,https://uccacostams.org,uccschools@bgcsedu.org,1,72.1,Exceeds Expectations,https://cityforwardcollective.github.io/wi_report_cards/report_cards/United Community Center Inc/United Community Center Acosta Middle School School Report Card 2024-25.pdf,Well Above Average Growth
2024-25,2793_0050,42.63247099362,-87.832382967618,Bose Elementary,Traditional Public School,K-5,304,0.396,0.433,Exceeds Expectations,77.7,56.5,84.1,0.691,0.141,0.063,0.237,0.273,"1900 15th St, Kenosha, WI 53140",262-359-4044,www.kusd.edu,smozinsk@kusd.edu,0,72.2,Exceeds Expectations,https://cityforwardcollective.github.io/wi_report_cards/report_cards/Kenosha/Bose Elementary School Report Card 2024-25.pdf,Well Above Average Growth
2024-25,3612_0080,42.774957019265,-88.937556012039,East Elementary,Traditional Public School,K-5,409,0.533,0.489,Exceeds Expectations,72.2,66.9,NA,0.286,0.178,0,0.015,0.068,"201 S Janesville St, Milton, WI 53563",608-868-9380,www.milton.k12.wi.us,schievej@milton.k12.wi.us,0,72.2,Exceeds Expectations,https://cityforwardcollective.github.io/wi_report_cards/report_cards/Milton/East Elementary School Report Card 2024-25.pdf,No Growth Rating
2024-25,3682_0100,42.598904991801,-89.639646014962,Monroe Middle,Traditional Public School,6-8,483,0.558,0.612,Exceeds Expectations,71.7,72.7,62.2,0.416,0.164,0.066,0.01,0.17,"1510 13th Street, Monroe, WI 53566",608-328-7120,www.monroeschools.com,mattbrown@monroe.k12.wi.us,0,72.2,Exceeds Expectations,https://cityforwardcollective.github.io/wi_report_cards/report_cards/Monroe/Monroe Middle School Report Card 2024-25.pdf,Below Average Growth
2024-25,3787_0120,44.793081718866,-89.707924495315,Mosinee Middle,Traditional Public School,6-8,685,0.52,0.631,Exceeds Expectations,73.3,74.2,59.4,0.248,0.168,0.01,0.004,0.02,"700 High St, Mosinee, WI 54455",715-693-3660,www.mosineeschools.org,bgrube@mosineeschools.org,0,72.2,Exceeds Expectations,https://cityforwardcollective.github.io/wi_report_cards/report_cards/Mosinee/Mosinee Middle School Report Card 2024-25.pdf,Below Average Growth
2024-25,4641_0080,43.555016994269,-87.973506975907,Random Lake High,Traditional Public School,9-12,212,0.473,0.581,Exceeds Expectations,71.5,64.7,62.2,0.274,0.123,0.033,0.005,0.085,"605 Random Lake Rd, Random Lake, WI 53075",920-994-9193,www.rladvantage.org,smcdonald@rladvantage.org,0,72.2,Exceeds Expectations,https://cityforwardcollective.github.io/wi_report_cards/report_cards/Random Lake/Random Lake High School Report Card 2024-25.pdf,Below Average Growth
2024-25,4802_0060,45.610795005043,-91.783525958556,Haugen Elementary,Traditional Public School,K-5,83,0.571,0.5,Exceeds Expectations,72.2,67,NA,0.458,0.205,0,0.012,0.036,"615 5th St W, Haugen, WI 54841",715-234-7341,www.ricelake.k12.wi.us,vlcekn@ricelake.k12.wi.us,0,72.2,Exceeds Expectations,https://cityforwardcollective.github.io/wi_report_cards/report_cards/Rice Lake Area/Haugen Elementary School Report Card 2024-25.pdf,No Growth Rating
2024-25,5586_0080,44.828239988921,-92.255220996335,Spring Valley High,Traditional Public School,9-12,194,0.543,0.616,Exceeds Expectations,71.4,67.5,62.2,0.351,0.088,0.031,0,0.015,"S1450 County Road CC, Spring Valley, WI 54767",715-778-5554,www.springvalley.k12.wi.us,segerstromc@springvalley.k12.wi.us,0,72.2,Exceeds Expectations,https://cityforwardcollective.github.io/wi_report_cards/report_cards/Spring Valley/Spring Valley High School Report Card 2024-25.pdf,Below Average Growth
